participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback
c973295f,A,No Instructions,20,block2,high_noise,0,win,613,1,0,0
c973295f,A,No Instructions,21,block2,high_noise,0,loss,132,0,1,0
c973295f,A,No Instructions,22,block2,high_noise,0,win,245,0,1,1
c973295f,A,No Instructions,23,block2,high_noise,0,loss,89,0,1,0
c973295f,A,No Instructions,24,block2,high_noise,0,win,146,0,1,1
c973295f,A,No Instructions,25,block2,high_noise,0,loss,26,0,1,0
c973295f,A,No Instructions,26,block2,high_noise,0,win,668,0,1,1
c973295f,A,No Instructions,27,block2,high_noise,1,win,561,1,1,0
c973295f,A,No Instructions,28,block2,high_noise,0,loss,323,0,1,0
c973295f,A,No Instructions,29,block2,high_noise,1,win,100,1,1,0
c973295f,A,No Instructions,30,block2,high_noise,0,win,469,0,1,1
c973295f,A,No Instructions,31,block2,high_noise,1,loss,37,1,1,1
c973295f,A,No Instructions,32,block2,high_noise,0,loss,644,0,1,0
c973295f,A,No Instructions,33,block2,high_noise,1,win,595,1,1,0
c973295f,A,No Instructions,34,block2,high_noise,0,loss,705,0,1,0
c973295f,A,No Instructions,35,block2,high_noise,1,loss,127,1,1,1
c973295f,A,No Instructions,36,block2,high_noise,0,win,218,1,0,0
c973295f,A,No Instructions,37,block2,high_noise,0,win,84,1,0,0
c973295f,A,No Instructions,38,block2,high_noise,0,loss,67,1,0,1
c973295f,A,No Instructions,39,block2,high_noise,1,loss,53,0,0,0
c973295f,A,No Instructions,40,block2,high_noise,1,win,305,0,0,1
c973295f,A,No Instructions,41,block2,high_noise,1,win,384,0,0,1
c973295f,A,No Instructions,42,block2,high_noise,1,win,265,0,0,1
c973295f,A,No Instructions,43,block2,high_noise,1,win,166,0,0,1
c973295f,A,No Instructions,44,block2,high_noise,1,loss,168,0,0,0
c973295f,A,No Instructions,45,block2,high_noise,1,win,86,0,0,1
c973295f,A,No Instructions,46,block2,high_noise,1,loss,177,0,0,0
c973295f,A,No Instructions,47,block2,high_noise,1,loss,18,0,0,0
c973295f,A,No Instructions,48,block2,high_noise,1,win,180,0,0,1
c973295f,A,No Instructions,49,block2,high_noise,1,win,202,0,0,1
c973295f,A,No Instructions,50,block2,high_noise,1,win,30,0,0,1
